Date,Open,High,Low,Close
2005-10-06,3416.82,3416.82,3363.12,3384.15
2005-10-07,3383.36,3391.6,3362.63,3374.1
2005-10-10,3374.92,3400.78,3373.58,3381.17
2005-10-11,3380.8,3405.63,3380.8,3387.46
2005-10-12,3384.89,3384.89,3350.07,3359.85
2005-10-13,3360.15,3361.28,3318.37,3331.42
2005-10-14,3334.89,3359.52,3316.15,3349.58
2005-10-17,3349.7,3368.42,3349.7,3356.77
2005-10-18,3356.73,3363.54,3330.14,3334.79
2005-10-19,3330.0,3330.0,3272.21,3279.61
2005-10-20,3285.27,3329.92,3276.61,3284.78
2005-10-21,3283.42,3288.77,3264.92,3271.05
2005-10-24,3271.03,3310.13,3267.51,3310.13
2005-10-25,3310.84,3324.13,3292.52,3292.52
2005-10-26,3291.8,3316.32,3285.75,3304.27
2005-10-27,3302.12,3302.12,3237.53,3241.14
2005-10-28,3240.31,3259.63,3212.07,3245.98
2005-10-31,3250.1,3320.15,3250.1,3320.15
2005-11-01,3320.21,3326.84,3305.42,3312.45
2005-11-02,3312.48,3328.88,3288.07,3320.62
2005-11-03,3322.52,3363.6,3322.52,3361.64
2005-11-04,3361.01,3364.71,3343.86,3355.28
2005-11-07,3355.0,3372.34,3340.34,3362.83
2005-11-08,3364.26,3380.86,3350.95,3361.75
2005-11-09,3361.92,3368.86,3351.22,3355.77
2005-11-10,3358.25,3381.06,3353.08,3361.05
2005-11-11,3361.43,3407.64,3361.43,3406.23
2005-11-14,3405.94,3426.51,3396.7,3412.19
2005-11-15,3412.24,3419.91,3397.45,3413.96
2005-11-16,3413.33,3413.33,3380.83,3391.59
2005-11-17,3393.12,3419.64,3393.12,3404.12
2005-11-18,3407.88,3447.66,3407.88,3427.18
2005-11-21,3428.25,3456.53,3426.95,3450.01
2005-11-22,3451.97,3457.13,3443.82,3450.51
2005-11-23,3453.13,3471.43,3453.13,3471.43
2005-11-24,3471.43,3474.27,3448.0,3459.15
2005-11-25,3459.85,3468.63,3457.0,3466.08
2005-11-28,3467.64,3493.4,3452.46,3453.11
2005-11-29,3452.18,3476.79,3438.91,3463.67
2005-11-30,3462.55,3462.55,3439.68,3447.07
2005-12-01,3448.23,3501.54,3448.23,3501.54
2005-12-02,3502.94,3521.05,3502.94,3519.66
2005-12-05,3519.9,3521.32,3490.27,3499.4
2005-12-06,3499.61,3523.94,3497.43,3516.84
2005-12-07,3517.33,3530.71,3495.71,3505.34
2005-12-08,3501.54,3510.38,3477.77,3510.38
2005-12-09,3509.92,3509.92,3488.89,3500.8
2005-12-12,3501.33,3532.38,3501.33,3514.07
2005-12-13,3514.3,3532.51,3507.55,3528.34
2005-12-14,3529.45,3537.46,3510.71,3519.12
2005-12-15,3520.51,3526.74,3510.4,3522.3
2005-12-16,3522.42,3566.64,3522.42,3556.76
2005-12-19,3554.74,3560.98,3546.38,3551.1
2005-12-20,3550.8,3565.25,3537.46,3561.11
2005-12-21,3562.25,3593.58,3562.25,3591.94
2005-12-22,3591.61,3600.1,3586.32,3591.02
2005-12-23,3593.16,3607.94,3593.16,3599.47
2005-12-26,3599.47,3607.94,3593.16,3599.47
2005-12-27,3599.47,3619.61,3599.47,3612.21
2005-12-28,3611.49,3615.39,3601.65,3605.12
2005-12-29,3606.84,3621.89,3606.84,3616.33
2005-12-30,3616.09,3616.09,3572.16,3578.93
2006-01-02,3578.73,3605.95,3578.73,3604.33
2006-01-03,3604.08,3638.42,3601.84,3614.34
2006-01-04,3615.23,3652.46,3615.23,3652.46
2006-01-05,3652.19,3661.65,3643.17,3650.24
2006-01-06,3650.54,3666.99,3647.66,3666.99
2006-01-09,3667.1,3685.99,3667.1,3671.78
2006-01-10,3671.23,3671.23,3638.77,3644.94
2006-01-11,3645.73,3674.31,3645.73,3668.61
2006-01-12,3667.16,3676.0,3656.99,3670.2
2006-01-13,3670.27,3670.27,3618.06,3629.25
2006-01-16,3628.73,3649.1,3621.03,3644.41
2006-01-17,3639.57,3639.57,3606.54,3610.07
2006-01-18,3609.34,3609.34,3550.16,3570.17
2006-01-19,3572.19,3597.34,3572.19,3593.22
2006-01-20,3593.16,3612.37,3550.8,3550.8
2006-01-23,3550.24,3550.24,3515.07,3544.31
2006-01-24,3544.78,3553.16,3526.37,3532.68
2006-01-25,3532.72,3578.0,3532.72,3578.0
2006-01-26,3578.92,3641.42,3577.98,3641.42
2006-01-27,3643.35,3685.48,3643.35,3685.48
2006-01-30,3684.38,3685.65,3664.45,3677.52
2006-01-31,3676.71,3707.63,3671.67,3691.41
2006-02-01,3686.16,3728.8,3674.89,3728.34
2006-02-02,3728.92,3745.14,3677.05,3677.05
2006-02-03,3677.05,3696.0,3652.76,3678.48
2006-02-06,3678.87,3704.17,3672.53,3682.32
2006-02-07,3682.97,3698.63,3656.2,3680.8
2006-02-08,3680.05,3680.05,3637.93,3671.37
2006-02-09,3672.34,3726.81,3672.34,3726.81
2006-02-10,3725.18,3735.14,3692.63,3695.63
2006-02-13,3696.09,3727.46,3684.83,3727.46
2006-02-14,3728.16,3744.66,3707.25,3734.48
2006-02-15,3733.97,3749.36,3720.41,3729.79
2006-02-16,3730.82,3756.47,3730.82,3756.47
2006-02-17,3757.34,3777.16,3749.94,3767.7
2006-02-20,3767.11,3769.16,3749.88,3766.74
2006-02-21,3767.21,3800.78,3767.21,3779.51
2006-02-22,3778.02,3818.48,3771.06,3818.48
2006-02-23,3819.56,3831.16,3796.21,3813.29
2006-02-24,3812.76,3826.0,3805.55,3826.0
2006-02-27,3828.99,3840.56,3819.65,3840.56
2006-02-28,3840.31,3840.31,3769.25,3774.51
2006-03-01,3775.23,3806.34,3772.49,3806.03
2006-03-02,3807.3,3820.55,3745.46,3763.73
2006-03-03,3763.95,3774.03,3715.35,3733.95
2006-03-06,3737.58,3766.47,3737.58,3754.07
2006-03-07,3751.3,3751.3,3719.92,3745.2
2006-03-08,3745.1,3757.16,3702.04,3727.96
2006-03-09,3736.61,3765.56,3736.61,3757.73
2006-03-10,3754.13,3798.46,3741.51,3798.46
2006-03-13,3801.03,3827.45,3801.03,3824.97
2006-03-14,3823.18,3833.48,3808.96,3833.48
2006-03-15,3834.11,3853.33,3834.11,3842.16
2006-03-16,3844.15,3847.88,3822.56,3839.71
2006-03-17,3840.2,3874.64,3820.5,3832.43
2006-03-20,3833.25,3863.95,3833.11,3842.1
2006-03-21,3842.49,3848.17,3811.02,3848.17
2006-03-22,3840.27,3872.62,3827.4,3868.48
2006-03-23,3869.22,3878.49,3850.46,3860.13
2006-03-24,3859.58,3875.01,3853.43,3870.89
2006-03-27,3872.28,3872.28,3826.49,3827.93
2006-03-28,3829.82,3846.52,3799.04,3811.22
2006-03-29,3811.85,3830.7,3799.12,3826.3
2006-03-30,3835.21,3881.69,3835.21,3874.61
2006-03-31,3872.37,3872.37,3840.64,3853.74
2006-04-03,3859.99,3881.11,3857.23,3878.64
2006-04-04,3875.08,3875.08,3843.18,3850.11
2006-04-05,3853.28,3865.82,3835.35,3863.92
2006-04-06,3866.01,3879.7,3848.73,3861.29
2006-04-07,3860.03,3874.59,3822.26,3823.11
2006-04-10,3822.35,3843.52,3813.8,3843.52
2006-04-11,3840.89,3843.62,3781.99,3788.81
2006-04-12,3786.93,3791.15,3753.47,3776.94
2006-04-13,3777.24,3787.52,3755.69,3779.94
2006-04-14,3779.94,3787.52,3755.69,3779.94
2006-04-17,3779.94,3787.52,3755.69,3779.94
2006-04-18,3779.23,3779.23,3749.71,3770.79
2006-04-19,3778.46,3825.18,3778.46,3820.96
2006-04-20,3820.93,3878.29,3820.93,3860.0
2006-04-21,3863.57,3892.35,3863.57,3888.46
2006-04-24,3884.57,3884.57,3858.67,3862.27
2006-04-25,3864.64,3888.65,3860.61,3871.09
2006-04-26,3873.67,3892.16,3873.06,3887.0
2006-04-27,3889.43,3889.43,3832.1,3865.42
2006-04-28,3865.91,3865.91,3833.74,3839.9
2006-05-01,3839.9,3865.91,3833.74,3839.9
2006-05-02,3839.24,3864.19,3830.96,3862.24
2006-05-03,3865.29,3879.31,3817.6,3821.97
2006-05-04,3822.57,3843.66,3806.35,3843.08
2006-05-05,3845.32,3874.32,3836.65,3874.32
2006-05-08,3877.74,3897.4,3872.67,3877.53
2006-05-09,3879.59,3890.94,3866.35,3890.94
2006-05-10,3883.38,3889.78,3863.56,3863.56
2006-05-11,3864.02,3894.6,3836.67,3837.86
2006-05-12,3829.82,3829.82,3750.44,3750.44
2006-05-15,3746.4,3746.4,3680.95,3711.16
2006-05-16,3711.46,3750.12,3692.35,3730.36
2006-05-17,3734.32,3750.42,3605.19,3605.19
2006-05-18,3607.41,3649.54,3558.27,3606.33
2006-05-19,3608.26,3638.38,3601.68,3625.25
2006-05-22,3622.35,3622.35,3527.05,3539.77
2006-05-23,3541.56,3637.39,3541.56,3620.28
2006-05-24,3617.11,3617.11,3542.93,3574.86
2006-05-25,3579.36,3635.0,3555.18,3635.0
2006-05-26,3647.15,3699.8,3646.42,3699.8
2006-05-29,3696.48,3696.48,3677.02,3679.57
2006-05-30,3677.67,3683.3,3581.65,3590.91
2006-05-31,3581.8,3641.83,3542.41,3637.17
2006-06-01,3634.82,3652.84,3595.27,3648.33
2006-06-02,3656.43,3688.89,3622.96,3636.89
2006-06-05,3636.83,3638.59,3592.71,3604.33
2006-06-06,3598.58,3598.58,3519.86,3529.1
2006-06-07,3536.39,3575.67,3512.25,3562.36
2006-06-08,3556.87,3556.87,3462.37,3462.37
2006-06-09,3470.27,3531.7,3470.27,3520.99
2006-06-12,3519.43,3528.27,3477.06,3480.76
2006-06-13,3476.33,3476.33,3392.75,3408.02
2006-06-14,3410.79,3433.72,3379.66,3414.21
2006-06-15,3423.23,3496.64,3423.23,3493.25
2006-06-16,3508.39,3544.27,3459.56,3463.56
2006-06-19,3469.88,3520.51,3469.88,3490.24
2006-06-20,3474.6,3514.83,3453.14,3514.83
2006-06-21,3519.86,3526.86,3476.22,3526.86
2006-06-22,3542.65,3571.24,3523.72,3544.85
2006-06-23,3545.6,3564.06,3530.0,3550.15
2006-06-26,3554.07,3566.55,3528.59,3534.84
2006-06-27,3540.49,3555.94,3500.72,3506.93
2006-06-28,3503.3,3526.09,3484.71,3506.02
2006-06-29,3519.54,3583.9,3519.54,3582.61
2006-06-30,3592.01,3655.02,3592.01,3648.92
2006-07-03,3648.91,3662.92,3639.07,3662.92
2006-07-04,3664.59,3670.75,3646.04,3670.75
2006-07-05,3656.71,3656.71,3607.81,3618.64
2006-07-06,3624.02,3665.54,3624.02,3662.39
2006-07-07,3657.0,3670.45,3627.02,3651.33
2006-07-10,3645.42,3671.09,3621.34,3666.51
2006-07-11,3656.57,3656.65,3609.05,3617.78
2006-07-12,3632.02,3662.83,3622.26,3630.5
2006-07-13,3617.55,3617.55,3552.52,3562.56
2006-07-14,3545.92,3552.04,3508.25,3508.25
2006-07-17,3512.22,3518.34,3462.77,3498.62
2006-07-18,3491.81,3516.31,3475.98,3492.11
2006-07-19,3497.48,3585.65,3497.48,3585.65
2006-07-20,3593.87,3612.48,3580.86,3589.63
2006-07-21,3580.53,3590.68,3546.24,3557.08
2006-07-24,3559.34,3633.5,3559.34,3632.93
2006-07-25,3639.65,3651.74,3621.71,3631.5
2006-07-26,3635.17,3647.02,3625.07,3640.75
2006-07-27,3649.29,3681.55,3649.29,3681.55
2006-07-28,3671.71,3711.41,3659.67,3710.6
2006-07-31,3708.82,3711.52,3688.22,3691.87
2006-08-01,3687.82,3696.52,3632.51,3640.6
2006-08-02,3655.93,3696.77,3655.93,3696.35
2006-08-03,3695.86,3703.38,3647.96,3667.91
2006-08-04,3677.44,3729.29,3677.44,3718.09
2006-08-07,3707.49,3707.49,3654.09,3658.25
2006-08-08,3672.22,3684.78,3654.51,3668.1
2006-08-09,3674.04,3712.22,3651.29,3707.19
2006-08-10,3686.63,3686.63,3638.55,3675.44
2006-08-11,3682.86,3698.24,3659.1,3675.06
2006-08-14,3690.09,3720.39,3690.09,3719.11
2006-08-15,3712.47,3773.87,3706.87,3766.38
2006-08-16,3767.86,3798.63,3765.45,3791.1
2006-08-17,3792.0,3801.01,3779.32,3800.1
2006-08-18,3798.33,3807.48,3781.99,3791.4
2006-08-21,3789.99,3790.58,3765.38,3777.25
2006-08-22,3788.55,3797.51,3754.38,3792.55
2006-08-23,3793.49,3793.49,3753.04,3758.98
2006-08-24,3761.86,3796.84,3743.26,3781.87
2006-08-25,3784.01,3797.91,3766.21,3781.17
2006-08-28,3778.79,3811.84,3758.87,3808.57
2006-08-29,3810.18,3829.39,3800.05,3806.81
2006-08-30,3815.88,3829.4,3809.02,3817.86
2006-08-31,3823.7,3828.06,3802.39,3808.7
2006-09-01,3808.99,3836.22,3808.99,3820.89
2006-09-04,3824.02,3839.3,3824.02,3837.61
2006-09-05,3835.82,3835.82,3801.14,3817.76
2006-09-06,3818.12,3818.36,3765.73,3772.21
2006-09-07,3766.8,3766.8,3729.77,3739.7
2006-09-08,3745.99,3762.09,3736.31,3750.08
2006-09-11,3745.78,3745.78,3709.81,3742.06
2006-09-12,3744.91,3792.73,3729.36,3788.96
2006-09-13,3799.86,3810.07,3787.11,3805.55
2006-09-14,3809.08,3824.77,3786.7,3796.59
2006-09-15,3800.99,3825.15,3789.18,3812.11
2006-09-18,3813.73,3823.92,3790.83,3808.47
2006-09-19,3807.67,3811.25,3770.36,3780.18
2006-09-20,3782.15,3843.26,3775.48,3841.31
2006-09-21,3840.2,3867.74,3831.23,3857.14
2006-09-22,3839.51,3839.65,3800.65,3812.73
2006-09-25,3815.13,3842.67,3802.47,3822.12
2006-09-26,3838.0,3877.79,3838.0,3872.92
2006-09-27,3877.55,3899.04,3871.12,3896.18
2006-09-28,3893.86,3907.41,3885.32,3894.98
2006-09-29,3898.07,3921.15,3894.87,3899.41
2006-10-02,3902.03,3917.4,3875.76,3892.48
2006-10-03,3886.09,3886.09,3858.87,3880.14
2006-10-04,3884.39,3914.73,3883.38,3914.73
2006-10-05,3921.17,3949.47,3921.17,3939.86
2006-10-06,3939.28,3950.06,3919.88,3940.31
2006-10-09,3932.33,3942.17,3921.81,3939.48
2006-10-10,3946.55,3963.2,3943.35,3960.67
2006-10-11,3956.15,3969.72,3939.78,3967.39
2006-10-12,3966.39,4000.49,3964.44,3999.89
2006-10-13,4002.28,4008.67,3986.41,3999.07
2006-10-16,4000.3,4007.38,3987.52,4001.97
2006-10-17,3993.04,3993.33,3947.39,3949.57
2006-10-18,3958.29,4007.17,3958.29,3991.38
2006-10-19,3986.3,4000.76,3967.98,3986.82
2006-10-20,3991.86,4016.63,3981.18,3998.19
2006-10-23,4001.63,4024.75,3982.02,4019.02
2006-10-24,4018.21,4022.87,4003.96,4014.01
2006-10-25,4011.18,4025.56,4004.86,4019.14
2006-10-26,4026.47,4047.54,4019.98,4027.29
2006-10-27,4029.07,4039.77,3998.43,4017.27
2006-10-30,4007.26,4007.26,3979.81,4004.92
2006-10-31,4003.92,4019.84,3990.01,4004.8
2006-11-01,4003.8,4029.57,3999.78,4014.34
2006-11-02,4003.97,4010.72,3961.64,3974.62
2006-11-03,3979.73,4010.44,3971.83,3990.46
2006-11-06,3991.47,4045.22,3991.47,4045.22
2006-11-07,4047.63,4075.99,4045.52,4072.86
2006-11-08,4064.92,4078.99,4047.19,4073.81
2006-11-09,4071.17,4081.7,4059.21,4073.0
2006-11-10,4067.1,4072.42,4048.97,4063.84
2006-11-13,4063.01,4095.55,4059.51,4086.14
2006-11-14,4087.11,4097.05,4068.51,4084.33
2006-11-15,4089.39,4110.53,4089.39,4108.83
2006-11-16,4107.71,4116.79,4096.67,4109.81
2006-11-17,4106.78,4107.24,4066.05,4080.03
2006-11-20,4074.59,4101.04,4049.44,4095.75
2006-11-21,4095.27,4112.27,4090.91,4096.06
2006-11-22,4105.91,4118.4,4084.71,4094.97
2006-11-23,4099.96,4105.18,4070.31,4085.76
2006-11-24,4076.14,4078.44,4028.3,4048.16
2006-11-27,4045.05,4053.68,3978.25,3978.25
2006-11-28,3976.16,3990.75,3951.94,3975.11
2006-11-29,3983.51,4023.89,3983.51,4023.09
2006-11-30,4027.46,4036.72,3983.05,3987.23
2006-12-01,3993.03,4011.96,3914.46,3932.09
2006-12-04,3935.81,3965.16,3927.4,3962.93
2006-12-05,3966.61,4014.55,3961.06,4007.94
2006-12-06,4007.75,4015.8,3987.15,4002.31
2006-12-07,3997.09,4039.25,3991.84,4018.69
2006-12-08,4011.63,4028.14,3980.66,4019.89
2006-12-11,4024.14,4055.74,4024.14,4052.89
2006-12-12,4052.55,4062.2,4044.02,4059.74
2006-12-13,4063.14,4096.28,4054.64,4094.33
2006-12-14,4100.49,4122.89,4099.98,4118.84
2006-12-15,4119.08,4147.38,4119.08,4140.66
2006-12-18,4140.99,4141.46,4129.65,4130.06
2006-12-19,4121.01,4121.01,4085.18,4100.48
2006-12-20,4108.3,4130.8,4108.3,4118.54
2006-12-21,4111.85,4125.27,4104.46,4112.1
2006-12-22,4109.86,4109.86,4072.62,4073.5
2006-12-25,4073.5,4109.86,4072.62,4073.5
2006-12-26,4073.5,4109.86,4072.62,4073.5
2006-12-27,4079.7,4134.86,4079.7,4134.86
2006-12-28,4137.44,4142.06,4125.14,4130.66
2006-12-29,4130.12,4142.01,4119.94,4119.94
2007-01-01,4119.94,4142.01,4119.94,4119.94
2007-01-02,4128.9,4183.0,4128.9,4182.12
2007-01-03,4184.49,4195.53,4173.0,4188.24
2007-01-04,4180.5,4180.67,4152.41,4177.76
2007-01-05,4174.37,4174.37,4129.35,4129.35
2007-01-08,4130.33,4148.14,4111.67,4123.33
2007-01-09,4129.6,4153.9,4129.49,4129.49
2007-01-10,4122.73,4122.73,4077.88,4090.88
2007-01-11,4099.47,4165.95,4091.86,4165.95
2007-01-12,4166.51,4176.92,4151.14,4174.8
2007-01-15,4179.06,4200.32,4179.06,4187.36
2007-01-16,4188.0,4196.36,4166.04,4169.18
2007-01-17,4168.89,4179.14,4130.68,4146.73
2007-01-18,4152.21,4172.49,4125.43,4137.31
2007-01-19,4135.02,4177.13,4115.37,4173.07
2007-01-22,4173.47,4186.35,4137.89,4140.61
2007-01-23,4145.71,4154.25,4114.3,4140.19
2007-01-24,4146.2,4192.18,4146.2,4187.55
2007-01-25,4187.42,4210.63,4163.23,4175.7
2007-01-26,4162.78,4169.3,4131.11,4149.01
2007-01-29,4151.83,4173.53,4143.31,4166.83
2007-01-30,4166.28,4201.09,4157.08,4195.22
2007-01-31,4193.74,4199.16,4170.38,4178.54
2007-02-01,4190.98,4230.04,4190.98,4211.32
2007-02-02,4214.83,4237.82,4213.94,4228.39
2007-02-05,4227.72,4235.9,4215.07,4227.47
2007-02-06,4232.12,4250.86,4227.98,4233.47
2007-02-07,4235.99,4254.31,4235.99,4251.06
2007-02-08,4251.24,4255.44,4213.81,4225.92
2007-02-09,4227.91,4258.01,4227.91,4248.24
2007-02-12,4244.73,4244.73,4204.01,4213.85
2007-02-13,4214.65,4239.03,4214.65,4239.03
2007-02-14,4244.76,4268.86,4240.36,4267.02
2007-02-15,4266.37,4266.86,4248.76,4258.13
2007-02-16,4257.83,4257.83,4239.61,4247.4
2007-02-19,4248.74,4274.65,4248.74,4266.23
2007-02-20,4263.46,4268.56,4224.0,4250.3
2007-02-21,4257.7,4271.03,4220.94,4232.52
2007-02-22,4242.17,4267.74,4237.33,4241.48
2007-02-23,4245.33,4251.23,4226.93,4245.99
2007-02-26,4248.34,4278.22,4248.34,4272.32
2007-02-27,4262.46,4262.46,4152.74,4156.73
2007-02-28,4153.84,4153.84,4068.05,4087.12
2007-03-01,4084.64,4111.34,3967.3,4031.3
2007-03-02,4042.02,4068.44,3981.08,4011.63
2007-03-05,4006.91,4006.91,3923.64,3980.06
2007-03-06,3994.72,4020.04,3991.67,4010.39
2007-03-07,4013.55,4033.6,4005.74,4021.97
2007-03-08,4032.35,4082.58,4032.35,4082.58
2007-03-09,4080.59,4105.22,4052.17,4091.67
2007-03-12,4095.77,4114.6,4051.9,4066.78
2007-03-13,4068.19,4073.88,4017.74,4017.74
2007-03-14,4012.91,4012.91,3906.15,3906.15
2007-03-15,3918.53,3985.57,3918.53,3985.57
2007-03-16,3980.78,4011.32,3954.6,3984.54
2007-03-19,3992.25,4055.49,3992.25,4055.49
2007-03-20,4055.09,4079.74,4027.13,4079.52
2007-03-21,4076.94,4095.94,4070.96,4078.29
2007-03-22,4088.91,4177.29,4088.91,4170.08
2007-03-23,4166.73,4196.15,4148.83,4191.58
2007-03-26,4190.74,4193.31,4122.46,4142.11
2007-03-27,4152.38,4172.87,4144.09,4153.61
2007-03-28,4143.8,4143.8,4107.98,4128.2
2007-03-29,4139.7,4182.12,4139.7,4180.07
2007-03-30,4177.67,4207.76,4160.35,4181.03
2007-04-02,4177.31,4191.76,4163.77,4189.55
2007-04-03,4199.54,4248.07,4199.54,4246.3
2007-04-04,4252.71,4261.83,4242.05,4261.83
2007-04-05,4259.98,4274.17,4253.79,4271.54
2007-04-06,4271.54,4274.17,4253.79,4271.54
2007-04-09,4271.54,4274.17,4253.79,4271.54
2007-04-10,4275.68,4307.66,4267.01,4301.47
2007-04-11,4298.24,4326.7,4284.92,4293.2
2007-04-12,4290.11,4291.1,4249.3,4280.02
2007-04-13,4285.56,4319.28,4284.03,4317.35
2007-04-16,4333.95,4380.52,4333.39,4379.25
2007-04-17,4374.36,4391.28,4348.62,4384.38
2007-04-18,4377.78,4377.78,4338.51,4358.95
2007-04-19,4330.36,4339.93,4288.11,4339.93
2007-04-20,4350.67,4431.33,4350.67,4416.79
2007-04-23,4416.07,4428.42,4390.94,4400.12
2007-04-24,4399.17,4402.86,4348.69,4367.83
2007-04-25,4380.59,4415.96,4380.59,4404.44
2007-04-26,4415.82,4434.06,4403.06,4414.21
2007-04-27,4407.7,4412.91,4366.85,4383.13
2007-04-30,4378.25,4409.42,4370.27,4392.34
2007-05-01,4392.34,4409.42,4370.27,4392.34
2007-05-02,4401.94,4423.84,4397.34,4415.48
2007-05-03,4429.5,4432.17,4394.19,4427.32
2007-05-04,4429.28,4449.33,4413.04,4445.59
2007-05-07,4448.06,4452.82,4432.88,4441.31
2007-05-08,4434.96,4435.6,4398.01,4411.32
2007-05-09,4421.84,4437.86,4402.16,4425.03
2007-05-10,4422.41,4427.61,4387.19,4391.87
2007-05-11,4376.45,4425.35,4331.36,4423.07
2007-05-14,4435.1,4446.57,4406.46,4413.72
2007-05-15,4400.79,4444.97,4390.51,4441.03
2007-05-16,4434.53,4445.22,4415.67,4422.62
2007-05-17,4431.87,4441.27,4418.81,4428.57
2007-05-18,4428.96,4484.13,4425.05,4480.81
2007-05-21,4482.33,4484.78,4459.91,4465.54
2007-05-22,4466.53,4483.7,4457.35,4469.88
2007-05-23,4473.5,4500.61,4472.05,4499.69
2007-05-24,4477.04,4495.92,4449.32,4452.7
2007-05-25,4439.65,4470.64,4421.42,4463.52
2007-05-28,4463.52,4470.64,4421.42,4463.52
2007-05-29,4480.04,4483.84,4462.28,4474.81
2007-05-30,4457.04,4470.5,4426.64,4468.72
2007-05-31,4484.5,4522.24,4484.5,4512.65
2007-06-01,4516.03,4562.39,4515.27,4556.97
2007-06-04,4550.02,4556.12,4521.05,4537.81
2007-06-05,4542.89,4550.35,4507.1,4513.18
2007-06-06,4511.02,4516.27,4434.77,4437.29
2007-06-07,4446.39,4461.81,4369.47,4381.45
2007-06-08,4376.55,4399.13,4330.27,4376.42
2007-06-11,4394.49,4418.81,4394.49,4415.5
2007-06-12,4408.51,4421.34,4368.38,4383.02
2007-06-13,4372.54,4413.42,4349.72,4401.68
2007-06-14,4427.15,4485.04,4427.15,4485.04
2007-06-15,4491.46,4556.04,4491.46,4551.0
2007-06-18,4551.3,4559.73,4517.16,4530.22
2007-06-19,4529.84,4547.99,4516.69,4527.22
2007-06-20,4539.37,4572.82,4538.61,4545.61
2007-06-21,4527.38,4527.38,4462.59,4488.66
2007-06-22,4496.1,4509.19,4470.55,4479.36
2007-06-25,4456.78,4478.18,4423.82,4471.13
2007-06-26,4451.93,4460.45,4420.79,4433.04
2007-06-27,4418.86,4418.88,4383.37,4412.12
2007-06-28,4433.9,4458.98,4433.9,4457.99
2007-06-29,4467.17,4489.77,4441.18,4489.77
2007-07-02,4471.8,4479.81,4450.29,4470.26
2007-07-03,4483.38,4522.48,4483.38,4513.01
2007-07-04,4519.42,4530.2,4515.25,4524.24
2007-07-05,4533.0,4537.93,4486.72,4491.87
2007-07-06,4492.09,4524.45,4486.5,4524.45
2007-07-09,4530.45,4551.27,4522.81,4528.76
2007-07-10,4526.81,4545.03,4461.73,4474.15
2007-07-11,4448.82,4455.88,4403.56,4447.52
2007-07-12,4458.16,4517.7,4434.81,4517.7
2007-07-13,4537.39,4560.69,4532.15,4542.57
2007-07-16,4547.68,4564.03,4539.74,4557.57
2007-07-17,4555.78,4555.78,4515.16,4538.31
2007-07-18,4512.43,4519.6,4472.22,4472.22
2007-07-19,4493.44,4533.33,4493.44,4522.64
2007-07-20,4516.29,4530.77,4442.58,4445.23
2007-07-23,4444.93,4482.75,4428.26,4482.75
2007-07-24,4474.42,4481.41,4407.37,4412.06
2007-07-25,4395.61,4419.94,4339.59,4360.9
2007-07-26,4373.71,4387.0,4252.92,4252.92
2007-07-27,4237.61,4287.04,4208.16,4244.58
2007-07-30,4246.86,4265.49,4211.47,4239.18
2007-07-31,4261.12,4324.43,4261.12,4315.69
2007-08-01,4264.28,4276.0,4188.02,4237.05
2007-08-02,4262.68,4306.96,4261.27,4288.66
2007-08-03,4295.79,4304.28,4222.72,4229.19
2007-08-06,4201.66,4221.92,4181.8,4202.78
2007-08-07,4229.3,4276.8,4229.3,4276.8
2007-08-08,4296.11,4374.67,4296.11,4364.22
2007-08-09,4353.9,4353.9,4245.84,4275.18
2007-08-10,4235.01,4235.01,4139.26,4161.29
2007-08-13,4189.03,4257.94,4189.03,4255.79
2007-08-14,4237.74,4257.65,4183.66,4195.6
2007-08-15,4170.99,4192.32,4136.52,4183.06
2007-08-16,4148.74,4148.74,4060.43,4062.33
2007-08-17,4059.03,4215.57,4028.72,4157.2
2007-08-20,4180.96,4209.63,4168.64,4173.29
2007-08-21,4179.34,4197.18,4127.17,4175.07
2007-08-22,4187.51,4240.59,4187.25,4226.52
2007-08-23,4254.03,4268.54,4225.89,4225.89
2007-08-24,4212.79,4249.56,4201.8,4238.63
2007-08-27,4247.29,4261.43,4236.92,4240.95
2007-08-28,4235.28,4235.28,4164.58,4170.68
2007-08-29,4149.97,4197.64,4135.74,4193.58
2007-08-30,4215.92,4253.63,4191.83,4246.12
2007-08-31,4264.4,4313.02,4259.54,4294.56
2007-09-03,4297.96,4306.77,4288.0,4295.99
2007-09-04,4288.08,4326.96,4262.12,4324.35
2007-09-05,4312.44,4318.93,4235.41,4235.41
2007-09-06,4250.21,4268.4,4202.92,4256.12
2007-09-07,4251.68,4265.18,4154.09,4162.42
2007-09-10,4165.53,4192.78,4131.48,4136.45
2007-09-11,4161.5,4206.16,4159.93,4197.35
2007-09-12,4197.9,4215.65,4172.23,4210.69
2007-09-13,4202.37,4254.21,4180.47,4249.01
2007-09-14,4236.9,4236.9,4191.5,4221.34
2007-09-17,4215.32,4215.96,4165.37,4184.61
2007-09-18,4177.11,4268.58,4167.87,4264.42
2007-09-19,4310.52,4401.46,4310.52,4389.33
2007-09-20,4369.23,4375.76,4346.24,4366.16
2007-09-21,4355.47,4393.91,4350.89,4370.35
2007-09-24,4363.52,4375.39,4350.34,4360.63
2007-09-25,4345.83,4348.17,4303.62,4328.89
2007-09-26,4341.92,4375.41,4341.92,4364.4
2007-09-27,4384.12,4404.1,4381.39,4388.98
2007-09-28,4389.08,4395.52,4351.96,4381.71
2007-10-01,4361.59,4413.24,4344.11,4409.65
